datetime,conditions,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
2020-01-14,Rain,-3.460908058082477,1.0936750947751888,-2.2271929909284345,0.6994470178415654,-1.0241809948187766,2.4542144618504826,-0.8009517899278165,0.06332300513008583,-0.45490512369579017,-0.16880412624767396
2020-01-15,Rain,-1.3814347608235125,1.0534503716725925,2.5942421628567813,-0.38461721489311723,0.04788898009170837,1.1811262013429475,-1.4323012981662826,1.088188405665842,-0.9582406021860393,-0.14027938666718245
2020-01-16,Rain,-1.6805758342136614,1.2681200766288327,1.6947386118546972,-0.8575740269755716,0.47973468822297066,0.2092197587850633,-1.2090437619812582,2.1365236737332367,0.3356239302272113,-0.06336102546883861
2020-01-17,Rain,-4.680916360818649,0.40637425568763164,0.76356181973446,0.10137313835795927,1.4188902849624436,-0.3487728266865786,-0.05011833545853171,-0.6015666005607903,0.3311839029777499,1.3682884742727428
2020-01-18,Rain,-4.703061544606688,1.1415630473193348,-1.7830987056633496,1.1926902390444596,1.003200718399054,0.07820519104426459,0.1265145839130397,0.1308675832984683,-0.7415931001542176,0.4889178519378391
2020-01-19,Rain,-5.2134724463410835,0.3539541039247841,0.3918862482248007,-0.020246455559372305,1.5680584791875574,-0.4580994399045628,0.03640811010352892,-0.20121888768404078,0.5350850672148195,0.5094100571741498
2020-01-20,Rain,-5.672925177870716,0.9353322595946695,-1.9811788012847635,0.8175547089673579,1.3299463911396252,-0.2808906951603474,0.23436572820719112,0.6620548008615962,0.17059359520351325,0.19247078830635236
2020-01-21,Rain,-4.158504954242863,1.1881031641025146,-1.2270410736398747,1.4961068111871092,0.711685964746644,1.2950937621115448,-0.32154172517731744,0.578535948910949,-1.254514790254386,-0.23393904688247533
2020-01-22,Rain,-2.8500972316232835,1.1024063721030544,-0.8491384961726246,1.0619351254834,0.4192752951372736,2.000186706005954,-0.714757736319626,0.1900404028570165,-0.6937708921506857,-0.5172182159824662
2020-01-23,Rain,-1.3163661743729775,1.4091604997070781,0.97814648869572,0.0426584776127542,1.1014906267217734,0.9732125898556181,-1.1844295595868568,1.178931691313871,0.061356092823542444,0.3431331251586701
2020-01-24,Rain,-2.2465116156035343,2.3021360546925167,0.570285960382303,0.5818568444487114,1.0755378259800392,1.594370812557843,-0.718475829832985,0.3504409253688243,-1.1952165931369378,-0.10243101698549309
2020-01-25,Rain,-3.6176674824342188,2.6028620514600065,2.805722515894405,-2.1167397629859304,-1.3461869095979124,-0.2825952837766422,2.4912922672236717,0.7815654815199558,-1.40024090480222,0.3690662088998944
2020-01-26,Rain,-3.987038481970702,-1.623133484433299,2.421594920839604,-0.25442758637635765,-0.8171074427152696,-1.2445695693626144,0.8372561004171382,0.05854329793242948,-0.098734088020069,0.3135937825463073
2020-01-27,Cloudy,-4.620237636082678,-2.0680483842409876,1.3121107054557966,-0.06016025604500807,-0.6779222821342936,-1.36162505084983,0.6399343061790593,-0.5280068509607564,0.361083191173678,-0.40559215583915925
2020-01-28,Rain,-4.822021816046715,-1.2599716369243288,1.3461797478770572,-0.06928528181041936,-0.38928517271021984,-1.5673302619970986,0.3624559809892543,-0.7951528195179949,0.9546583230045129,-0.3254781489433778
2020-01-29,Rain,-4.90903970946845,-1.4496925521693331,0.2957445814411946,-1.1010796246341785,-1.964754585772845,0.913975162247675,-0.3287845257270602,-0.5819404824325743,2.1227992077939373,0.04806283445336338
2020-01-30,Clear,-4.337735721601007,-3.5525860968002743,0.048921867091187565,0.26170114314564397,-0.6098615061666508,-1.2499020650895114,1.3082545931965461,1.004723984032462,-0.5366112870077668,-0.3837839661294427
2020-01-31,Cloudy,-4.196530328740677,-2.4780588715726237,-0.1065625112258879,0.06626562635943702,-0.936055703177289,-0.4430287676965351,0.7632043578324482,0.36244861556025726,-0.1387775898004755,-0.16728144827776062
2020-02-01,Rain,-5.099207265144054,0.5929346298753231,-1.7010066010677758,0.820579868790658,-0.18920524434691624,-1.4159024414564334,0.40164461748718633,-0.5330337429371332,0.03631145905006733,-0.21192365947412858
2020-02-02,Rain,-4.3976678277567,1.1317666032749432,-2.122308823545536,1.6511328062786719,-0.6160728550820332,-0.7043426084859429,0.14126711174421655,0.05151842806221544,-1.0215309240339046,-0.9826256351283121
2020-02-03,Rain,-4.04937251706623,2.1184597245834396,1.550080811625564,0.9813947174461545,-0.7043172852765721,0.06205296768397619,-0.6268059870070567,0.4780654560011214,-1.8798063775711966,0.22978621027159102
2020-02-04,Rain,-5.33813448315456,1.1109368643489212,0.12048184746827889,0.002189040518296237,0.016686568241235076,-1.2462887646027216,0.3836278060523897,0.17451124773514987,0.12606121499059528,0.7418204452114779
2020-02-05,Rain,-5.3674017419093305,1.0935840265617984,-1.4364705698764968,0.6119917729786709,0.03877800407888709,-1.117179013547679,0.4702410795184065,-0.20299878126338752,0.24032671981365344,0.2758902650357281
2020-02-06,Rain,-4.19578367169434,0.771614506056259,-2.3193038657574485,0.8746756082117308,-1.5155922133924042,1.5648270605848165,-0.17053567722888271,-0.1983031077385646,0.35593673993051944,0.17622879155284268
2020-02-07,Rain,-3.9969955157741586,1.8998979190049072,-1.4174596373574049,0.4230062475265593,-1.5161570526954873,1.8678383126830536,-0.8677430893059821,-0.1649338708437379,0.11912341576575244,0.3613416602488093
2020-02-08,Rain,-4.194313769128637,1.5756019654642999,0.5781304239414206,0.2429962817314988,0.197215003864856,-0.6014225769638772,-0.21866689634547723,0.12103114581279363,-0.03025639332982314,0.7483200456548019
2020-02-09,Rain,-5.187487885970124,0.44140543980555813,0.8631467923030758,0.11182303986255294,0.47757625072718124,-0.7494353075111845,0.10612374225299073,-0.14895490681926793,0.35950222175455654,0.40103031955823787
2020-02-10,Rain,-4.489492063003213,-0.5637239311388268,-0.7622959760710436,0.7158961399081528,0.3989653631902703,-0.5930654635182715,0.5769137688990154,-0.1723863580582344,0.6769912149587156,0.06768353711154489
2020-02-11,Rain,-3.4907824153243903,0.8607538540666708,-0.9066412597847143,1.433886032090395,-0.06651146670038659,0.48445045477283954,-0.04970227581483632,0.20411615855154788,-0.5869281576315044,0.04067297691480859
2020-02-12,Rain,-3.1238541141471057,1.64343639783981,-1.8645250017822814,1.3241699788694847,-0.055946784350076155,0.3926703963496428,-0.27793662940813585,0.6954941586767877,-0.20989405459554983,0.13002547960241545
2020-02-13,Rain,-2.6219243770329936,2.5821600602954513,-1.0971017664872804,1.836709106371483,-0.1254237938533982,1.0191696033718791,-0.4542602164249143,0.3515568371080881,-1.0412089032469922,-0.48216294048506514
2020-02-14,Rain,-0.7000956465564846,1.505173263853492,-0.06146021545314575,1.8776677054144375,0.19261823423534508,0.6667456306401964,-0.31536005063322836,0.4879271903244661,-0.5905393035836528,0.9187379632787063
2020-02-15,Rain,-0.16179776134612994,1.2061653206428045,1.8977638916178075,1.0219951362847652,0.014644787047107775,1.5206518047377287,-1.0217041346953402,0.3067023933614703,-1.5857935815175532,-1.553625159840424
2020-02-16,Rain,-2.890755352943228,-1.8880731966679258,4.001661867555909,0.002782902318312004,1.059174961866672,0.2127243426270793,-0.12710001514282027,0.806472138829433,0.3506720721300026,0.03214824246507857
2020-02-17,Cloudy,-3.9445101244237972,-2.611098757037662,2.0581577603002312,0.18750792163574287,1.3553655441714363,-0.07843745264519672,0.42199089108633,-0.24236645133565823,1.1440371989296727,-0.6065840403813201
2020-02-18,Cloudy,-3.769987166497984,-3.4021329921626804,0.9568908842294878,0.25079437063815474,1.2928605564833966,-0.02166335072256703,0.8646887388589117,0.09336002964808666,1.5313436224815122,-0.01770464006488575
2020-02-19,Cloudy,-3.62080374987692,-1.9366267552612115,-0.5787617514298149,0.8594548161180163,1.403312304115376,-0.12959271068774678,0.8674156209908328,-0.17787090545099712,1.17274861886714,-0.4836058883702201
2020-02-20,Rain,-3.989616585279887,0.7654989405707784,-2.3772887806363725,1.253474452922554,-0.08526893712486573,2.276333569925668,-0.22921783355672107,0.14831519763552614,0.5839568796945657,0.550372509975869
2020-02-21,Rain,-3.6464052824231916,0.6825833147433698,-1.3865467099783035,1.347168764209692,-0.33823547022251077,2.9273978699951653,-0.5121570411061621,0.9412983193431135,-0.6658229273174375,-0.10184777746705301
2020-02-22,Rain,-2.9354769436785633,-0.4411817189200959,-2.144864999737544,1.7288415133000672,-0.17231768404267173,2.690747630938876,0.03604282623091524,1.2480182401620687,-0.14569101633679168,0.04888309742841535
2020-02-23,Cloudy,-2.504381053323844,-1.5718697524395913,-0.5493682977716139,1.2008137743588794,-2.0507738806865676,-0.17534529561996506,0.5772237987240025,0.8482385790338293,-1.1870611151678316,-0.3938784374713429
2020-02-24,Cloudy,-1.838232231881667,-1.1241461790164258,0.6020075357866526,0.7571523325558569,-1.825330981050599,-0.23559192560387812,0.27406622807914954,0.4442267782101748,-1.1007030855085285,0.13250709368002053
2020-02-25,Cloudy,-1.9115750408215069,-0.3243762481783947,-0.14353709102391807,0.8854509206908437,-1.6256557424298914,-0.36670916633694167,0.16707656011996688,-0.13735062167214235,-0.7219858559758744,-0.28893382645829757
2020-02-26,Rain,-1.84960367384593,-0.3978370974554978,-0.729425157965196,0.8574485407703496,-1.391506382743507,-0.7205101660916574,0.28577253989214724,0.30629087436859886,-0.46571763508268094,0.20892769599661734
2020-02-27,Rain,-1.1167042032675285,-0.5796724798720664,0.3161092154790547,0.03387319051573393,-1.1605058131035328,-0.8907173597138128,-0.05017380783940685,0.4987049619188676,0.5308464782520582,0.026923083647363573
2020-02-28,Rain,-0.9509528303384914,-0.5553575272394997,0.7675826823596645,0.27941780943726613,-1.220155300200496,-0.3803108967668643,-0.08260912792855003,-0.08339462514607844,-0.07150624277623045,-0.20912469667034697
2020-02-29,Rain,-1.0717099342089533,0.6767971507572214,0.04426111576730055,-0.10401885896370706,-1.0928660400313572,-0.8974266604532998,-0.43947989464719295,1.3474373684930099,0.7646020616251901,-0.020536975844755688
2020-03-01,Rain,-0.8106300145460168,0.9155379327461443,0.5326876409739738,0.6695041425599911,-0.9841841484885985,-0.45713157033809737,-0.38921861567746496,0.31554073009396105,0.07961768403320466,0.41888658501969567
2020-03-02,Rain,-1.0918291478449877,0.9472382709984576,1.454875128898421,0.5313754846467338,-0.9645645984218241,0.0029266168440893153,-0.4909123417605537,-0.6423788544696274,-0.13974634844591505,-0.15030317638790203
2020-03-03,Rain,-1.3677985067660923,3.660847395735243,1.3131787494999085,-2.491152258189846,-1.1004330436580634,0.8742452845430941,4.782635910823682,0.8784088695614888,-0.8486013541174681,-0.15178464459167473
2020-03-04,Rain,-2.7191474056566998,2.2003616311480316,3.5283465671771506,-0.4334569871919854,-0.48099258540258194,-0.20803424066548531,0.3591273911903048,0.7012944601083074,-0.5989656354030366,1.1044321447656944
2020-03-05,Rain,-4.3121579465282345,0.712909197987847,0.23879102855651083,0.32470716704014146,0.1174230388244358,-1.3724913589413341,0.4466594675687424,-0.5260925490673752,0.9755334539041121,0.807952453167649
2020-03-06,Rain,-2.7463897315039754,0.2598739639180723,-0.24127094565119153,1.476109772517485,-0.5567708322457199,-0.09766216900263869,0.38744694538392277,0.029171071922906727,0.06302518093656266,0.023671183382180657
2020-03-07,Rain,-1.7799110894981556,0.5155612152586552,-1.0576620946284405,1.7829316919441032,-0.674199081244214,0.15879290593282736,0.23468859329261077,0.4716143346906737,0.1130704310406504,-0.6048004069989573
2020-03-08,Rain,0.17664612423762915,-0.3755263541769555,-0.9176890868074581,2.1764808192717346,-0.6262091997323466,0.2521006818405708,0.5424019950976521,1.035281200577996,-0.7528610771406312,0.28261219294343537
2020-03-09,Cloudy,1.179291769236422,-1.3976121202476781,-1.0670635578497658,2.175571161816674,-0.45457620900140283,0.20960384484601927,0.6851319800996325,1.184667610834043,-1.2561114058896186,-0.905306142607215
2020-03-10,Rain,-1.271004101130208,0.9907313999341358,1.9921269191160456,0.21750871318636625,0.39306508213252017,-0.6798796698075523,-0.5491482051986368,0.3614747573620948,0.6710696432224281,0.28261783077737207
2020-03-11,Cloudy,-2.0848114696729914,-0.13046469756408627,-0.5524971922712496,0.7411414513554269,0.3884484314456776,-0.3790070134879673,0.3383535978910927,-0.9926450617994588,1.137077381985988,0.7151269959538614
2020-03-12,Rain,-1.5657991882261995,0.7401212672897003,-0.935849061834286,1.9894528394858344,-0.17064477462720012,0.5020753108986178,0.1635589794539104,0.0998988061076825,-0.040682824793679136,-0.5771942505691491
2020-03-13,Rain,-0.5948581533924086,1.2827811858142022,-0.6726746503659746,1.9203909567281472,0.04514131116370986,0.3652198974222789,-0.160637509881622,0.5135986247436602,-0.35522434118175955,-0.05338174815540304
2020-03-14,Rain,-2.079441589139284,1.1471596274371947,0.8234738056315877,0.5621979603813945,0.8969921350661246,-0.5354278215179009,-0.2252941503467604,-0.6177763833453581,0.8761924534517515,-0.08185360315743796
2020-03-15,Rain,-3.180845453711596,1.4833163047924198,-1.3542344663164156,0.6028454442411549,0.8940453405325974,-0.9385694761528393,-0.03672778390580202,0.8649065813030028,1.8349601064274896,-0.42743544831937386
2020-03-16,Rain,-2.9883184408994006,2.0456340980704484,-2.0527445775497912,2.3050062280215533,0.30472671630424814,0.5551519921725827,-0.003338885055209649,0.9573238129411629,-0.30485056571231184,-0.9338977141764552
2020-03-17,Rain,-2.2359419232538085,2.6211724381876196,-0.10661161339183982,2.1354525790415777,0.28150167778307866,0.8548641754154278,-0.2672030773577521,0.944807472309709,-0.830119433419388,-0.06803564386329843
2020-03-18,Rain,-3.183287336140809,2.2178161037795774,0.4115813154938814,0.9589336023856908,0.9053541505487208,0.2806744389892413,0.6839071527990801,0.11998717479964902,-0.11541415399831005,0.5794538462041413
2020-03-19,Rain,-2.8460474955389903,1.1642878253838411,-0.7676568859028066,0.2537110804318708,-0.3073653452182552,2.1910306238755153,-0.2833923763707286,-0.5033105250627613,1.8854817883579975,0.6736669308917875
2020-03-20,Rain,-1.8276169134939957,0.5516320249211769,0.08799784481452548,1.042747328233316,1.1271943848414783,0.1824193145880063,0.22963740695475873,-0.004280521165744158,1.0761703729884324,0.5995992457935821
2020-03-21,Rain,-0.8454600346818206,1.0049450830257591,-0.25500640855028167,1.647662477775627,0.6517728686031735,1.0889999317615016,-0.11100145263299946,0.5786276389970474,0.09315743968037334,0.04149279548984641
2020-03-22,Rain,-0.050405392882130244,1.4087744229900991,-0.17880699554627555,1.4724710720345289,0.8828000455933699,0.928237367104161,-0.13855524330849311,0.6689525563756421,0.4425890727856218,0.45982350178557846
2020-03-23,Rain,-0.4761503306803797,1.131682131114002,-0.5902135954419329,1.4844274859753837,0.8604191852092281,1.159407669063544,-0.06485895453586729,0.6357329894347713,-0.06630015384120706,-0.44894416594865
2020-03-24,Rain,0.3371716389000942,-0.2470010798951603,1.3097747764889713,0.9728525779736207,-1.9495799403337137,-0.2634787400869664,0.017081616483368183,0.32274147383461005,-0.6756978338820546,0.2059732251877998
2020-03-25,Rain,0.6880359783387935,2.1516133504958064,2.327919920558622,-0.8740012053359795,-1.964539518091123,-0.9303505200257882,-1.1175789309072426,3.657219256329794,1.29843258712392,0.05368925651647166
2020-03-26,Rain,1.013622564621508,0.13188004297406644,1.5061687694450892,0.8884820369228759,-1.554658418875528,-0.45863699287666,-0.0002231532535202558,-0.42954640784021714,0.1781933858861097,0.5112737689894682
2020-03-27,Rain,1.1326327747713676,0.09418703526231606,0.22808936547905218,1.0877002340260369,-1.2962331151822828,-0.8764482351787712,0.14127614876781464,-0.08985626411055286,0.584596742557466,0.2871450272069325
2020-03-28,Rain,-0.13281793454245674,3.211101996182951,1.543892595574926,-0.7718910167238605,-1.3675163974695856,-0.9885664748179034,-1.380402398627131,2.2304239793966296,1.2615628845875386,-0.2971065243844345
2020-03-29,Rain,-0.2666914558331759,1.7458148469990524,1.3610973984909875,1.1187091232970532,-1.2667254277458833,-0.17232494657271852,-0.33750589210551485,-0.692811810189979,-0.22802107858818085,1.0599652087763871
2020-03-30,Rain,-2.0069917034532883,1.7090353225396828,2.0089206553574,1.0033563117831021,-0.8653501966301707,-0.5012738174371401,-0.048754217926324984,-0.6494931266002744,-0.28181173472688015,1.0277850110446056
2020-03-31,Rain,-3.106033477021947,1.164279636405696,0.8096929508502343,0.9569450933879116,-0.4412106406818923,-1.1321816794297497,0.44123630449502,-0.8324370541717028,0.44952539513575196,0.3285329068319916
2020-04-01,Rain,-2.8716873482476224,0.42383830140437473,-0.4245764396914351,0.9345360388592726,-0.24415738536610304,-1.5122778948825757,0.7590941817661531,-0.8451529312452487,1.0109841621372806,-0.07662939810617019
2020-04-02,Rain,-3.1425039063553832,1.942903366331562,-2.2209823780830984,1.567767759875813,-0.45552542093261567,-1.1816975345198386,0.48431685793218854,0.10746510939545714,0.4956208247749882,-0.41460357700779743
2020-04-03,Rain,-2.336392076659031,2.398905754624781,-0.39359034737225623,1.9468269457132905,-0.6235154883313121,-0.39267965154651113,0.09474556180803144,0.17799448568895135,-0.6354258290026582,0.4723743009018004
2020-04-04,Rain,-2.922067191555746,1.5291561746572646,1.0503401313833443,0.508999794491569,-0.05844801689234478,-1.0246690248372794,0.21493384907588353,-0.0707096625989491,0.5947269229114757,0.4377167049177825
2020-04-05,Rain,-3.6540340880892033,0.4359877599916712,0.8574551064468643,0.41277808276266004,0.3564372298927962,-1.4227845042884484,0.513156927809061,-0.6410721540363457,1.3468267176737876,-0.0902353464138334
2020-04-06,Rain,-3.428049753410364,0.5224482451379393,-0.410070901189269,1.0058685162821082,0.25559165755883095,-1.2428895970770297,0.8507073855465277,-0.20200709604849978,0.9221902749444468,-0.7917302443342336
2020-04-07,Rain,-2.5320501220856104,-0.18105185839843763,-0.46988475988358336,1.10384373864689,0.2790660322452915,-1.140269736944457,0.8860917406822068,0.27622278128401023,0.7135663151086756,-0.6622116905595111
2020-04-08,Rain,-2.4027983645432958,0.09869059913004634,-2.4061378886091496,1.2547680720882488,-1.1035240172389447,1.184027052971487,0.747231393040507,0.20146018823182543,0.8586358641207312,0.08671453702521821
2020-04-09,Cloudy,-1.4298594709746966,-0.37840722279419786,-1.2309174418759659,1.4703382429621403,-0.739877015401372,1.0472306133962805,0.4346665795671372,0.1940436295409192,0.10881713903468042,-0.13209542623658477
2020-04-10,Rain,-0.6337837405224895,0.2845746421063352,-0.057677631195470695,1.6249956307347386,-0.08619398510222727,0.28320915769093274,0.24110466299265265,0.17745594605414533,0.034885241933120946,-0.40789837049858013
2020-04-11,Rain,-0.1567536579387758,0.7415861554860559,-0.7157983928097268,1.5505937346010639,-0.14117404897297825,0.30558131593688703,0.13756509748413787,1.0392760082049122,0.0233041981355254,-0.6291179729839923
2020-04-12,Rain,-1.6760835248530574,0.8121345138100055,3.117834383020918,0.07280016459415767,0.2911620283125795,0.45601403652582123,1.4080023409364728,1.2286327892277151,-0.5147912807242431,-0.19658668996013298
2020-04-13,Rain,-3.050427231104985,-0.6036329594628326,0.5334761827388684,0.13717900390980142,-0.8203210551338268,1.8582794037819772,0.6521486403009741,0.6945858222276414,1.9131395219692249,-0.06540604466691756
2020-04-14,Cloudy,-1.8595479031542863,-2.928100824501027,-0.4718578093007813,1.1595567251021799,-0.14491596375942545,0.9277136190564849,1.4466744022844917,0.8416078139853479,1.0688671025983725,0.3380105941733088
2020-04-15,Cloudy,-1.1657084279186607,-0.8854770446289086,1.1625822300778663,1.9407488118460094,0.16574478811339144,1.1470571788094395,0.6184920276777804,0.4908220148243106,-0.06930954086920535,-0.4091546725196297
2020-04-16,Rain,-1.211024220570749,1.6529400121235869,-0.4459505546799752,1.693437445974094,0.21079323327374466,0.9337375450455199,-0.19567908813606547,0.7407262664897022,0.04781902536534537,-1.2956116676484897
2020-04-17,Rain,-0.5703275647437678,1.8888158849991976,-0.018598181101564307,1.3453743822532858,0.41187047017906847,0.8188665537107391,-0.3125038415054161,0.36574600878049673,0.43241541437473613,-0.20650881865988574
2020-04-18,Rain,1.0661594797030975,0.264651302898608,0.8902704219874824,1.3594765057678204,0.6319092261652592,0.9032204953288422,0.08893663912922987,0.21095741782247554,0.152706146053311,0.31308099133367523
2020-04-19,Cloudy,0.7955304455197835,0.7406556000698874,-0.1341677646228652,2.019535312628593,0.8124933758981059,0.8114452412240575,0.2493203651949407,-0.24081048478777098,0.01785725586038963,0.2269562930992511
2020-04-20,Rain,1.0274135082926885,0.5635074420783813,0.13142921186304848,1.4429148979052342,0.8902160346448104,0.8111699988673902,0.08541645911466979,-0.023642212590625687,0.41235291676056923,0.128838616570777
2020-04-21,Rain,1.471366077048262,0.7230850650309332,0.678635686490778,2.024161408047808,0.8070131228313441,1.2527606745334903,-0.037147925673711626,0.32678963086541996,-0.126753226513025,-0.14227033304732611
2020-04-22,Rain,-0.6190054791060574,1.5803034257454855,0.3728718215969355,1.228196113966349,1.209202738733651,0.7484922463990284,-0.02866471552300567,0.12811111203569675,0.2930915016278112,-0.07900381921426751
2020-04-23,Rain,-2.2421489874423335,1.3571657487500164,1.6949788877309748,0.1183285419596487,-1.0400815077518695,-1.617262132350467,0.33636406931305846,-0.7435041184643859,0.49401303699050025,0.8919559394575481
2020-04-24,Rain,-3.2772650713110423,1.0140878951285575,0.25424839187487724,-1.1173821798378396,-2.613106059434752,0.992033023129931,1.0356802713823041,-0.2050713731124768,1.6331724981220743,0.7699616682526698
2020-04-25,Rain,-2.853026995457578,-0.18152394171384573,-1.2089338469420032,-0.35052048626307997,-2.2572086110717744,0.22296424921960697,0.30081563213548446,-0.1654729472103788,2.1230902114289196,-0.3025698972224091
2020-04-26,Rain,-2.2651356266049034,-0.09006800696720603,-0.31794116951088697,-0.12646751964368977,-2.1876534959313583,0.5423514537648029,0.09609228871406265,-0.2276694841428305,1.356604482048458,-0.010304071766487403
2020-04-27,Rain,-0.3719374721156047,-2.8229433655477862,-0.23505874945715582,0.7685541845874476,-2.322009819402943,0.8156990298438099,0.8898581530172897,0.9734165158556211,0.840840923928207,-0.16209086365851336
2020-04-28,Cloudy,0.3201203597997273,-3.239070792649113,-0.5370737824933607,1.2336744094843666,-1.1218303683431934,-0.7816229782822876,1.4592773200118931,0.6855782752313705,0.5957906660200012,0.10219632297594183
2020-04-29,Rain,0.5156988195379146,-2.093373353247072,-0.5897424344435721,1.0428899309344044,-1.1356909510035904,-0.7137706671399173,1.0479449514124883,1.3142182979207973,0.34870289651732367,-0.07941511136090405
2020-04-30,Rain,0.548992109531,-0.881910852976275,-0.34245574345557817,1.083908716133593,-0.9863870679721891,-0.4781753390705456,0.6055854869867628,0.2704083456883673,0.24153571657762707,-0.4220391162940103
2020-05-01,Rain,0.029760189080823694,1.0681541806997334,-0.12357517895036194,0.9708210720075405,-1.1292019835434028,-0.10921974217066797,0.7131997567137665,0.2606766173032814,-0.24213794173581085,-1.2340130252421644
2020-05-02,Cloudy,1.1847555252488633,-0.3345819078423993,-0.2992183880714387,1.3609410309453955,-0.8517846632319577,-0.07116487843624601,0.45798403758124717,-0.13560751833947862,-0.1265148139685987,-0.02551249925438761
2020-05-03,Cloudy,2.002332117677174,-0.27058019553909024,-0.07225571247345297,1.468783831096517,-0.6531427787793742,-0.19191127010056383,0.42233525271969846,-0.5246741913875062,0.345600277994648,-0.10448295963391058
2020-05-04,Cloudy,3.1251326154721015,-0.4917555965987882,1.3970282966065644,1.5132428435912284,-0.5942904318242956,0.09389807267195252,0.2567728217419924,-0.011679459073401791,-0.32374542339362916,0.9605920973626406
2020-05-05,Cloudy,3.4044422802590617,-0.2852219063003763,0.9590035254852097,1.8176223357087078,-0.5612105966038362,0.20083031230621246,0.18446051154849047,-0.13133941046316222,-0.28201735881795564,-0.04129951630680966
2020-05-06,Cloudy,3.144833313784449,-0.7549739313634098,0.9573285722650355,1.6471865708871485,-0.3494996661960048,0.03011592203573358,0.5231015483930589,0.011157873277633233,-0.10857266611365875,0.28323880211051955
2020-05-07,Cloudy,3.213713145232187,-0.16644018290762633,0.7281775540591038,1.9314171393708233,-0.24612512081254975,0.1695786678190603,0.34703432639574755,-0.2869203928907641,-0.07364359225278425,-0.4780275953297301
2020-05-08,Cloudy,3.26678509515073,-0.41501565167727067,2.0244340248758403,1.7345600445085465,-0.1267947152066563,0.19214623015536034,0.44290764112010506,0.08259946623422394,-0.3191953269163809,1.7705815255706763
2020-05-09,Rain,2.9798234157278873,-0.7122394119725948,-0.18463809109119145,1.5341407904222564,-0.08487951520387484,-0.014764096470964832,1.1119353987722693,1.0703183782662538,0.10419195997648598,0.13498079543045238
2020-05-10,Rain,3.7285970784351905,-1.2715943169223312,0.020520030575097267,1.6611484441166007,0.11786288010224405,-0.05760557312657909,0.5492302211797304,0.7159892564395235,0.09204378450234912,0.28229923496634224
2020-05-11,Rain,3.1468769763197004,0.08412035072812342,0.8036638477498937,1.285727350350472,0.20283099467213622,0.20700619445419666,0.05702319379677807,-0.16036064643710166,0.32356205587387316,-0.010649083760094246
