datetime,datetimeEpoch,temp,feelslike,humidity,dew,precip,precipprob,snow,snowdepth,preciptype,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,conditions,icon,stations,source,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,query_datetime,severerisk
00:00:00,1577898000,20.0,20.0,88.3,18.0,0.0,0.0,0.0,0.0,,,5.4,330.0,1023.0,3.0,69.9,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:34:04,1577921644,17:26:56,1577960816,0.22,2020-01-02T00:00:00,
22:00:00,1577977200,21.1,21.1,90.6,19.5,0.0,0.0,0.0,0.0,,,8.2,100.0,1022.2,9.3,86.9,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', '48825099999', 'VVNB']",obs,06:34:04,1577921644,17:26:56,1577960816,0.22,2020-01-02T22:00:00,
23:00:00,1577980800,21.0,21.0,88.4,19.0,0.0,0.0,0.0,0.0,,,15.7,125.0,1022.0,8.0,69.9,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:34:04,1577921644,17:26:56,1577960816,0.22,2020-01-02T23:00:00,
00:00:00,1577984400,21.0,21.0,88.4,19.0,0.0,0.0,0.0,0.0,,,19.4,130.0,1021.0,9.0,57.3,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:34:22,1578008062,17:27:34,1578047254,0.25,2020-01-03T00:00:00,
22:00:00,1578063600,21.6,21.6,85.5,19.1,0.0,0.0,0.0,0.0,,,11.4,115.0,1020.7,9.9,68.9,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', '48825099999', 'VVNB']",obs,06:34:22,1578008062,17:27:34,1578047254,0.25,2020-01-03T22:00:00,
23:00:00,1578067200,20.5,20.5,85.6,18.0,0.0,0.0,0.0,0.0,,,10.3,125.0,1020.0,8.0,30.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:34:22,1578008062,17:27:34,1578047254,0.25,2020-01-03T23:00:00,
00:00:00,1578070800,21.0,21.0,83.0,18.0,0.0,0.0,0.0,0.0,,,6.5,100.0,1019.0,8.0,89.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:34:40,1578094480,17:28:12,1578133692,0.29,2020-01-04T00:00:00,
22:00:00,1578150000,20.9,20.9,90.6,19.3,0.0,0.0,0.0,0.0,,,6.7,108.0,1018.9,9.1,79.3,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', '48825099999', 'VVNB']",obs,06:34:40,1578094480,17:28:12,1578133692,0.29,2020-01-04T22:00:00,
23:00:00,1578153600,20.0,20.0,94.0,19.0,0.0,0.0,0.0,0.0,,,1.8,136.5,1019.0,5.0,69.9,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:34:40,1578094480,17:28:12,1578133692,0.29,2020-01-04T23:00:00,
00:00:00,1578157200,19.0,19.0,93.9,18.0,0.0,0.0,0.0,0.0,,,0.9,50.0,1018.0,2.0,69.9,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:34:56,1578180896,17:28:51,1578220131,0.32,2020-01-05T00:00:00,
22:00:00,1578236400,21.0,21.0,83.0,18.0,0.0,0.0,0.0,0.0,,,9.2,120.0,1018.0,8.5,69.9,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:34:56,1578180896,17:28:51,1578220131,0.32,2020-01-05T22:00:00,
23:00:00,1578240000,20.0,20.0,88.3,18.0,0.0,0.0,0.0,0.0,,,4.7,120.0,1018.0,6.5,69.9,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:34:56,1578180896,17:28:51,1578220131,0.32,2020-01-05T23:00:00,
00:00:00,1578243600,21.0,21.0,83.0,18.0,0.0,0.0,0.0,0.0,,,7.4,120.0,1017.0,6.5,69.9,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:35:11,1578267311,17:29:30,1578306570,0.35,2020-01-06T00:00:00,
22:00:00,1578322800,21.0,21.0,91.2,19.5,0.0,0.0,0.0,0.0,,,15.7,120.0,1016.0,6.0,50.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:35:11,1578267311,17:29:30,1578306570,0.35,2020-01-06T22:00:00,
23:00:00,1578326400,21.0,21.0,91.2,19.5,0.0,0.0,0.0,0.0,,,13.9,120.0,1016.0,5.5,89.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:35:11,1578267311,17:29:30,1578306570,0.35,2020-01-06T23:00:00,
00:00:00,1578330000,21.0,21.0,88.4,19.0,0.0,0.0,0.0,0.0,,,13.0,105.0,1016.0,5.0,57.3,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:35:24,1578353724,17:30:09,1578393009,0.38,2020-01-07T00:00:00,
22:00:00,1578409200,22.6,22.6,89.0,20.7,0.0,0.0,0.0,0.0,,,7.1,93.0,1016.9,8.7,85.9,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', '48825099999', 'VVNB']",obs,06:35:24,1578353724,17:30:09,1578393009,0.38,2020-01-07T22:00:00,
23:00:00,1578412800,22.0,22.0,88.4,20.0,0.0,0.0,0.0,0.0,,,10.3,130.0,1017.0,4.5,89.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:35:24,1578353724,17:30:09,1578393009,0.38,2020-01-07T23:00:00,
00:00:00,1578416400,22.0,22.0,83.1,19.0,0.0,0.0,0.0,0.0,,,9.4,150.0,1017.0,8.5,89.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:35:37,1578440137,17:30:49,1578479449,0.42,2020-01-08T00:00:00,
22:00:00,1578495600,21.4,21.4,87.3,19.2,0.0,0.0,0.0,0.0,,,8.0,96.0,1017.2,10.0,30.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', '48825099999', 'VVNB']",obs,06:35:37,1578440137,17:30:49,1578479449,0.42,2020-01-08T22:00:00,
23:00:00,1578499200,21.0,21.0,83.0,18.0,0.0,0.0,0.0,0.0,,,12.1,150.0,1016.0,7.5,0.0,0.0,0.0,0.0,Clear,clear-night,"['48820099999', 'VVNB']",obs,06:35:37,1578440137,17:30:49,1578479449,0.42,2020-01-08T23:00:00,
00:00:00,1578502800,22.0,22.0,78.1,18.0,0.0,0.0,0.0,0.0,,,13.0,135.0,1016.0,8.5,69.9,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:35:48,1578526548,17:31:29,1578565889,0.45,2020-01-09T00:00:00,
22:00:00,1578582000,22.8,22.8,85.8,20.3,0.0,0.0,0.0,0.0,,,14.5,97.0,1013.5,9.7,89.8,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', '48825099999', 'VVNB']",obs,06:35:48,1578526548,17:31:29,1578565889,0.45,2020-01-09T22:00:00,
23:00:00,1578585600,23.0,23.0,83.2,20.0,0.0,0.0,0.0,0.0,,,13.9,140.0,1014.0,8.0,69.9,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:35:48,1578526548,17:31:29,1578565889,0.45,2020-01-09T23:00:00,
00:00:00,1578589200,22.0,22.0,88.4,20.0,0.0,0.0,0.0,0.0,,,14.8,140.0,1014.0,8.5,69.9,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:35:58,1578612958,17:32:09,1578652329,0.48,2020-01-10T00:00:00,
22:00:00,1578668400,22.3,22.3,84.4,19.5,0.0,0.0,0.0,0.0,,,8.9,97.0,1013.3,10.0,0.2,0.0,0.0,0.0,Clear,clear-night,"['48820099999', '48825099999', 'VVNB']",obs,06:35:58,1578612958,17:32:09,1578652329,0.48,2020-01-10T22:00:00,
23:00:00,1578672000,21.0,21.0,88.4,19.0,0.0,0.0,0.0,0.0,,,13.0,105.0,1013.0,8.5,0.0,0.0,0.0,0.0,Clear,clear-night,"['48820099999', 'VVNB']",obs,06:35:58,1578612958,17:32:09,1578652329,0.48,2020-01-10T23:00:00,
00:00:00,1578675600,21.0,21.0,88.4,19.0,0.0,0.0,0.0,0.0,,,9.3,90.0,1013.0,5.0,37.4,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:07,1578699367,17:32:50,1578738770,0.5,2020-01-11T00:00:00,
22:00:00,1578754800,16.5,16.5,79.4,12.9,0.0,0.0,0.0,0.0,,,9.3,10.0,1017.3,10.0,97.8,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', '48825099999', 'VVNB']",obs,06:36:07,1578699367,17:32:50,1578738770,0.5,2020-01-11T22:00:00,
23:00:00,1578758400,17.0,17.0,65.6,10.5,0.1,100.0,0.0,0.0,['rain'],,12.1,45.0,1017.0,10.0,89.0,0.0,0.0,0.0,"Rain, Partially cloudy",rain,"['48820099999', 'VVNB']",obs,06:36:07,1578699367,17:32:50,1578738770,0.5,2020-01-11T23:00:00,
00:00:00,1578762000,16.5,16.5,78.76,12.8,0.0,0.0,0.0,0.0,,18.4,8.6,358.4,1019.0,,100.0,0.0,0.0,0.0,Overcast,cloudy,['remote'],obs,06:36:14,1578785774,17:33:30,1578825210,0.55,2020-01-12T00:00:00,
22:00:00,1578841200,17.3,17.3,73.1,12.4,0.0,0.0,0.0,0.0,,,6.8,72.0,1017.4,9.8,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', '48825099999', 'VVNB']",obs,06:36:14,1578785774,17:33:30,1578825210,0.55,2020-01-12T22:00:00,
23:00:00,1578844800,17.0,17.0,67.8,11.0,0.0,0.0,0.0,0.0,,,6.5,110.0,1017.0,8.5,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:36:14,1578785774,17:33:30,1578825210,0.55,2020-01-12T23:00:00,
00:00:00,1578848400,17.0,17.0,72.4,12.0,0.0,0.0,0.0,0.0,,,3.6,50.0,1017.0,8.5,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:36:20,1578872180,17:34:11,1578911651,0.59,2020-01-13T00:00:00,
22:00:00,1578927600,17.3,17.3,96.3,16.7,0.0,0.0,0.0,0.0,,,4.5,350.0,1015.6,4.0,97.8,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', '48825099999', 'VVNB']",obs,06:36:20,1578872180,17:34:11,1578911651,0.59,2020-01-13T22:00:00,
23:00:00,1578931200,18.1,18.1,88.1,16.1,0.0,0.0,0.0,0.0,,,3.6,30.4,1016.0,5.0,90.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,['48820099999'],obs,06:36:20,1578872180,17:34:11,1578911651,0.59,2020-01-13T23:00:00,
00:00:00,1578934800,17.5,17.5,90.9,16.0,0.0,0.0,0.0,0.0,,,6.5,85.0,1015.0,4.5,89.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:25,1578958585,17:34:51,1578998091,0.62,2020-01-14T00:00:00,
22:00:00,1579014000,19.1,19.1,94.8,18.3,0.0,0.0,0.0,0.0,,,4.5,100.0,1014.5,3.7,85.9,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', '48825099999', 'VVNB']",obs,06:36:25,1578958585,17:34:51,1578998091,0.62,2020-01-14T22:00:00,
23:00:00,1579017600,20.0,20.0,94.0,19.0,0.0,0.0,0.0,0.0,,,11.1,115.0,1014.0,3.0,89.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:25,1578958585,17:34:51,1578998091,0.62,2020-01-14T23:00:00,
00:00:00,1579021200,20.0,20.0,94.0,19.0,0.0,0.0,0.0,0.0,,,8.5,95.0,1014.0,3.0,89.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:28,1579044988,17:35:32,1579084532,0.66,2020-01-15T00:00:00,
22:00:00,1579100400,22.6,22.6,82.7,19.5,0.0,0.0,0.0,0.0,,,11.4,113.0,1013.4,10.0,79.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', '48825099999', 'VVNB']",obs,06:36:28,1579044988,17:35:32,1579084532,0.66,2020-01-15T22:00:00,
23:00:00,1579104000,22.0,22.0,83.1,19.0,0.0,0.0,0.0,0.0,,,15.7,105.0,1013.0,10.0,74.8,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:28,1579044988,17:35:32,1579084532,0.66,2020-01-15T23:00:00,
00:00:00,1579107600,22.0,22.0,83.1,19.0,0.0,0.0,0.0,0.0,,,20.5,120.0,1013.0,10.0,62.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:30,1579131390,17:36:13,1579170973,0.69,2020-01-16T00:00:00,
22:00:00,1579186800,21.7,21.7,80.8,18.2,0.0,0.0,0.0,0.0,,,12.7,83.0,1017.5,10.0,97.8,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', '48825099999', 'VVNB']",obs,06:36:30,1579131390,17:36:13,1579170973,0.69,2020-01-16T22:00:00,
23:00:00,1579190400,18.1,18.1,72.6,13.1,0.3,100.0,0.0,0.0,['rain'],,22.3,40.0,1018.0,10.0,90.0,0.0,0.0,0.0,"Rain, Partially cloudy",rain,['48820099999'],obs,06:36:30,1579131390,17:36:13,1579170973,0.69,2020-01-16T23:00:00,
00:00:00,1579194000,18.0,18.0,72.6,13.0,0.0,0.0,0.0,0.0,,,21.2,55.0,1018.0,10.0,89.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:31,1579217791,17:36:54,1579257414,0.75,2020-01-17T00:00:00,
22:00:00,1579273200,15.7,15.7,81.3,12.5,0.0,0.0,0.0,0.0,,,8.0,9.0,1020.2,9.2,93.9,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', '48825099999', 'VVNB']",obs,06:36:31,1579217791,17:36:54,1579257414,0.75,2020-01-17T22:00:00,
23:00:00,1579276800,14.0,14.0,93.7,13.0,0.0,0.0,0.0,0.0,,,10.3,40.0,1020.0,4.5,57.3,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:31,1579217791,17:36:54,1579257414,0.75,2020-01-17T23:00:00,
00:00:00,1579280400,14.0,14.0,93.7,13.0,0.0,0.0,0.0,0.0,,,10.3,50.0,1019.0,4.0,69.9,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:30,1579304190,17:37:35,1579343855,0.76,2020-01-18T00:00:00,
22:00:00,1579359600,15.5,15.5,95.7,14.8,0.0,0.0,0.0,0.0,,,7.6,8.0,1018.6,4.0,93.9,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', '48825099999', 'VVNB']",obs,06:36:30,1579304190,17:37:35,1579343855,0.76,2020-01-18T22:00:00,
23:00:00,1579363200,15.0,15.0,93.7,14.0,0.0,0.0,0.0,0.0,,,10.3,40.0,1018.0,4.5,74.8,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:30,1579304190,17:37:35,1579343855,0.76,2020-01-18T23:00:00,
00:00:00,1579366800,15.0,15.0,93.7,14.0,0.0,0.0,0.0,0.0,,,11.2,35.0,1019.0,4.0,57.3,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:28,1579390588,17:38:15,1579430295,0.8,2020-01-19T00:00:00,
22:00:00,1579446000,14.1,14.1,84.3,11.5,0.0,0.0,0.0,0.0,,,7.5,351.0,1021.5,10.0,91.3,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', '48825099999', 'VVNB']",obs,06:36:28,1579390588,17:38:15,1579430295,0.8,2020-01-19T22:00:00,
23:00:00,1579449600,13.5,13.5,87.7,11.5,0.0,0.0,0.0,0.0,,,9.4,20.0,1021.0,6.5,57.3,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:28,1579390588,17:38:15,1579430295,0.8,2020-01-19T23:00:00,
00:00:00,1579453200,13.0,13.0,93.7,12.0,0.1,100.0,0.0,0.0,['rain'],,7.4,45.0,1021.0,6.5,69.9,0.0,0.0,0.0,"Rain, Partially cloudy",rain,"['48820099999', 'VVNB']",obs,06:36:25,1579476985,17:38:56,1579516736,0.83,2020-01-20T00:00:00,
22:00:00,1579532400,15.0,15.0,93.7,14.0,0.0,0.0,0.0,0.0,,,4.5,10.0,1021.0,3.5,69.9,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:25,1579476985,17:38:56,1579516736,0.83,2020-01-20T22:00:00,
23:00:00,1579536000,15.0,15.0,93.7,14.0,0.0,0.0,0.0,0.0,,,2.7,345.6,1021.0,3.0,69.9,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:25,1579476985,17:38:56,1579516736,0.83,2020-01-20T23:00:00,
00:00:00,1579539600,15.0,15.0,93.7,14.0,0.0,0.0,0.0,0.0,,,2.7,352.6,1020.0,3.0,69.9,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:21,1579563381,17:39:36,1579603176,0.87,2020-01-21T00:00:00,
22:00:00,1579618800,20.0,20.0,93.9,19.0,0.0,0.0,0.0,0.0,,,4.5,150.0,1018.7,3.8,85.9,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', '48825099999', 'VVNB']",obs,06:36:21,1579563381,17:39:36,1579603176,0.87,2020-01-21T22:00:00,
23:00:00,1579622400,20.0,20.0,88.3,18.0,0.0,0.0,0.0,0.0,,,4.5,180.0,1018.0,3.0,94.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:36:21,1579563381,17:39:36,1579603176,0.87,2020-01-21T23:00:00,
00:00:00,1579626000,19.0,19.0,88.2,17.0,0.0,0.0,0.0,0.0,,,7.6,230.0,1018.0,3.5,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:36:15,1579649775,17:40:16,1579689616,0.9,2020-01-22T00:00:00,
22:00:00,1579705200,22.9,22.9,84.3,20.1,0.0,0.0,0.0,0.0,,,11.4,95.0,1015.9,9.4,97.8,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', '48825099999', 'VVNB']",obs,06:36:15,1579649775,17:40:16,1579689616,0.9,2020-01-22T22:00:00,
23:00:00,1579708800,22.0,22.0,88.4,20.0,0.0,0.0,0.0,0.0,,,13.0,110.0,1016.0,6.5,57.3,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:15,1579649775,17:40:16,1579689616,0.9,2020-01-22T23:00:00,
00:00:00,1579712400,22.0,22.0,88.4,20.0,0.0,0.0,0.0,0.0,,,14.8,105.0,1015.0,6.0,57.3,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:08,1579736168,17:40:56,1579776056,0.94,2020-01-23T00:00:00,
22:00:00,1579791600,22.2,22.2,90.1,20.5,0.0,0.0,0.0,0.0,,,8.9,139.0,1015.2,4.7,91.3,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', '48825099999', 'VVNB']",obs,06:36:08,1579736168,17:40:56,1579776056,0.94,2020-01-23T22:00:00,
23:00:00,1579795200,22.0,22.0,88.4,20.0,0.0,0.0,0.0,0.0,,,9.4,130.0,1015.0,3.5,69.9,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:36:08,1579736168,17:40:56,1579776056,0.94,2020-01-23T23:00:00,
00:00:00,1579798800,21.5,21.5,91.2,20.0,0.0,0.0,0.0,0.0,,,13.9,120.0,1015.0,6.0,57.3,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:35:59,1579822559,17:41:36,1579862496,0.98,2020-01-24T00:00:00,
22:00:00,1579878000,21.7,21.7,94.0,20.7,0.0,0.0,0.0,0.0,,,7.8,15.0,1014.2,9.3,93.9,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', '48825099999', 'VVNB']",obs,06:35:59,1579822559,17:41:36,1579862496,0.98,2020-01-24T22:00:00,
23:00:00,1579881600,21.0,21.0,94.0,20.0,0.0,0.0,0.0,0.0,,,10.3,75.0,1014.0,5.5,69.9,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:35:59,1579822559,17:41:36,1579862496,0.98,2020-01-24T23:00:00,
00:00:00,1579885200,20.0,20.0,94.0,19.0,0.0,0.0,0.0,0.0,,,11.2,85.0,1014.0,8.5,69.9,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:35:49,1579908949,17:42:16,1579948936,0.0,2020-01-25T00:00:00,
22:00:00,1579964400,13.5,13.5,83.4,10.8,0.0,0.0,0.0,0.0,,,11.4,328.0,1018.9,10.0,91.3,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', '48825099999', 'VVNB']",obs,06:35:49,1579908949,17:42:16,1579948936,0.0,2020-01-25T22:00:00,
23:00:00,1579968000,14.0,14.0,74.3,9.5,0.0,0.0,0.0,0.0,,,14.8,355.0,1019.0,10.0,57.3,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:35:49,1579908949,17:42:16,1579948936,0.0,2020-01-25T23:00:00,
00:00:00,1579971600,13.5,13.5,76.7,9.5,0.0,0.0,0.0,0.0,,,16.6,5.0,1019.0,10.0,57.3,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:35:38,1579995338,17:42:55,1580035375,0.04,2020-01-26T00:00:00,
22:00:00,1580050800,16.7,16.7,57.8,8.3,0.0,0.0,0.0,0.0,,,4.4,55.0,1017.9,10.0,90.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', '48825099999', 'VVNB']",obs,06:35:38,1579995338,17:42:55,1580035375,0.04,2020-01-26T22:00:00,
23:00:00,1580054400,15.5,15.5,65.2,9.0,0.0,0.0,0.0,0.0,,,10.3,75.0,1018.0,10.0,44.6,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:35:38,1579995338,17:42:55,1580035375,0.04,2020-01-26T23:00:00,
00:00:00,1580058000,15.0,15.0,67.4,9.0,0.0,0.0,0.0,0.0,,,9.4,80.0,1018.0,10.0,43.4,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:35:25,1580081725,17:43:34,1580121814,0.07,2020-01-27T00:00:00,
22:00:00,1580137200,15.4,15.4,63.2,8.5,0.0,0.0,0.0,0.0,,,7.1,329.0,1018.0,10.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', '48825099999', 'VVNB']",obs,06:35:25,1580081725,17:43:34,1580121814,0.07,2020-01-27T22:00:00,
23:00:00,1580140800,15.0,15.0,62.9,8.0,0.0,0.0,0.0,0.0,,,9.4,40.0,1018.0,10.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:35:25,1580081725,17:43:34,1580121814,0.07,2020-01-27T23:00:00,
00:00:00,1580144400,14.5,14.5,65.0,8.0,0.0,0.0,0.0,0.0,,,10.3,45.0,1018.0,10.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:35:11,1580168111,17:44:13,1580208253,0.11,2020-01-28T00:00:00,
22:00:00,1580223600,15.1,15.1,64.1,8.4,0.0,0.0,0.0,0.0,,,6.8,6.0,1021.6,10.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', '48825099999', 'VVNB']",obs,06:35:11,1580168111,17:44:13,1580208253,0.11,2020-01-28T22:00:00,
23:00:00,1580227200,14.0,14.0,71.8,9.0,0.0,0.0,0.0,0.0,,,6.5,360.0,1021.0,10.0,94.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:35:11,1580168111,17:44:13,1580208253,0.11,2020-01-28T23:00:00,
00:00:00,1580230800,14.0,14.0,69.5,8.5,0.0,0.0,0.0,0.0,,,8.5,5.0,1021.0,10.0,100.0,0.0,0.0,0.0,Overcast,cloudy,"['48820099999', 'VVNB']",obs,06:34:56,1580254496,17:44:51,1580294691,0.14,2020-01-29T00:00:00,
22:00:00,1580310000,14.4,14.4,72.6,9.6,0.0,0.0,0.0,0.0,,,1.5,352.0,1023.2,9.4,88.8,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', '48825099999', 'VVNB']",obs,06:34:56,1580254496,17:44:51,1580294691,0.14,2020-01-29T22:00:00,
23:00:00,1580313600,14.0,14.0,82.1,11.0,0.0,0.0,0.0,0.0,,,5.4,320.0,1023.0,6.5,0.0,0.0,0.0,0.0,Clear,clear-night,"['48820099999', 'VVNB']",obs,06:34:56,1580254496,17:44:51,1580294691,0.14,2020-01-29T23:00:00,
00:00:00,1580317200,13.0,13.0,87.7,11.0,0.0,0.0,0.0,0.0,,,4.5,310.0,1023.0,6.0,0.0,0.0,0.0,0.0,Clear,clear-night,"['48820099999', 'VVNB']",obs,06:34:40,1580340880,17:45:29,1580381129,0.17,2020-01-30T00:00:00,
22:00:00,1580396400,12.7,12.7,82.3,9.8,0.0,0.0,0.0,0.0,,,3.6,171.0,1021.0,9.8,0.0,0.0,0.0,0.0,Clear,clear-night,"['48820099999', '48825099999', 'VVNB']",obs,06:34:40,1580340880,17:45:29,1580381129,0.17,2020-01-30T22:00:00,
23:00:00,1580400000,14.0,14.0,67.1,8.0,0.0,0.0,0.0,0.0,,,9.3,130.0,1021.0,8.0,0.0,0.0,0.0,0.0,Clear,clear-night,"['48820099999', 'VVNB']",obs,06:34:40,1580340880,17:45:29,1580381129,0.17,2020-01-30T23:00:00,
00:00:00,1580403600,13.5,13.5,71.7,8.5,0.0,0.0,0.0,0.0,,,8.5,105.0,1021.0,8.0,0.0,0.0,0.0,0.0,Clear,clear-night,"['48820099999', 'VVNB']",obs,06:34:22,1580427262,17:46:07,1580467567,0.2,2020-01-31T00:00:00,
22:00:00,1580482800,17.0,17.0,76.7,12.9,0.0,0.0,0.0,0.0,,,4.2,145.0,1020.4,10.0,60.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', '48825099999', 'VVNB']",obs,06:34:22,1580427262,17:46:07,1580467567,0.2,2020-01-31T22:00:00,
23:00:00,1580486400,17.0,17.0,72.4,12.0,0.0,0.0,0.0,0.0,,,3.6,160.0,1020.0,10.0,50.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,"['48820099999', 'VVNB']",obs,06:34:22,1580427262,17:46:07,1580467567,0.2,2020-01-31T23:00:00,
